      0: global: energy port connected. master: system.energy_mgmt, slave: system.cpu
      0: system.energy_mgmt: Energy Management module initialized!
      0: system.energy_mgmt: Energy profile: ./profile/energy_prof (Time unit: 1000000 ticks)
2768426000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16845.1
2768428000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16844.1
2768430000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16843.1
2768432000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16842.1
2768434000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16841.1
2768436000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16840.1
2768438000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16839.1
2768440000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16838.1
2768442000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16837.1
2768444000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16836.1
2768446000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16835.1
2768448000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16834.1
2768450000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16833.1
2768452000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16832.1
2768454000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16831.1
2768456000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16830.1
2768458000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16829.1
2768460000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16828.1
2768462000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16827.1
2768464000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16826.1
2768466000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16825.1
2768468000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16824.1
2768470000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16823.1
2768472000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16822.1
2768474000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16821.1
2768476000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16820.1
2768478000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16819.1
2768480000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16818.1
2768482000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16817.1
2768484000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16816.1
2768486000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16815.1
2768488000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16814.1
2768490000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16813.1
2768492000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16812.1
2768494000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16811.1
2768496000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16810.1
2768498000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16809.1
2768500000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16808.1
2768502000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16807.1
2768504000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16806.1
2768506000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16805.1
2768508000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16804.1
2768510000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16803.1
2768512000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16802.1
2768514000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16801.1
2768516000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16800.1
2768518000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16799.1
2768520000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16798.1
2768522000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16797.1
2768524000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16796.1
2768526000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16795.1
2768528000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16794.1
2768530000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16793.1
2768532000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16792.1
2768534000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16791.1
2768536000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16790.1
2768538000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16789.1
2768540000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16788.1
2768542000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16787.1
2768544000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16786.1
2768546000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16785.1
2768548000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16784.1
2768550000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16783.1
2768552000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16782.1
2768554000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16781.1
2768556000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16780.1
2768558000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16779.1
2768560000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16778.1
2768562000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16777.1
2768564000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16776.1
2768566000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16775.1
2768568000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16774.1
2768570000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16773.1
2768572000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16772.1
2768574000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16771.1
2768576000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16770.1
2768578000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16769.1
2768580000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16768.1
2768582000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16767.1
2768584000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16766.1
2768586000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16765.1
2768588000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16764.1
2768590000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16763.1
2768592000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16762.1
2768594000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16761.1
2768596000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16760.1
2768598000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16759.1
2768600000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16758.1
2768602000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16757.1
2768604000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16756.1
2768606000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16755.1
2768608000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16754.1
2768610000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16753.1
2768612000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16752.1
2768614000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16751.1
2768616000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16750.1
2768618000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16749.1
2768620000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16748.1
2768622000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16747.1
2768624000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16746.1
2768626000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16745.1
2768628000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16744.1
2768630000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16743.1
2768632000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16742.1
2768634000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16741.1
2768636000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16740.1
2768638000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16739.1
2768640000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16738.1
2768642000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16737.1
2768644000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16736.1
2768646000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16735.1
2768648000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16734.1
2768650000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16733.1
2768652000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16732.1
2768654000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16731.1
2768656000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16730.1
2768658000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16729.1
2768660000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16728.1
2768662000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16727.1
2768664000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16726.1
2768666000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16725.1
2768668000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16724.1
2768670000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16723.1
2768672000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16722.1
2768674000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16721.1
2768676000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16720.1
2768678000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16719.1
2768680000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16718.1
2768682000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16717.1
2768684000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16716.1
2768686000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16715.1
2768688000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16714.1
2768690000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16713.1
2768692000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16712.1
2768694000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16711.1
2768696000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16710.1
2768698000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16709.1
2768700000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16708.1
2768702000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16707.1
2768704000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16706.1
2768706000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16705.1
2768708000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16704.1
2768710000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16703.1
2768712000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16702.1
2768714000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16701.1
2768716000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16700.1
2768718000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16699.1
2768720000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16698.1
2768722000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16697.1
2768724000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16696.1
2768726000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16695.1
2768728000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16694.1
2768730000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16693.1
2768732000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16692.1
2768734000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16691.1
2768736000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16690.1
2768738000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16689.1
2768740000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16688.1
2768742000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16687.1
2768744000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16686.1
2768746000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16685.1
2768748000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16684.1
2768750000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16683.1
2768752000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16682.1
2768754000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16681.1
2768756000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16680.1
2768758000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16679.1
2768760000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16678.1
2768762000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16677.1
2768764000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16676.1
2768766000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16675.1
2768768000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16674.1
2768770000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16673.1
2768772000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16672.1
2768774000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16671.1
2768776000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16670.1
2768778000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16669.1
2768780000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16668.1
2768782000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16667.1
2768784000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16666.1
2768786000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16665.1
2768788000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16664.1
2768790000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16663.1
2768792000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16662.1
2768794000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16661.1
2768796000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16660.1
2768798000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16659.1
2768800000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16658.1
2768802000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16657.1
2768804000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16656.1
2768806000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16655.1
2768808000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16654.1
2768810000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16653.1
2768812000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16652.1
2768814000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16651.1
2768816000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16650.1
2768818000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16649.1
2768820000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16648.1
2768822000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16647.1
2768824000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16646.1
2768826000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16645.1
2768828000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16644.1
2768830000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16643.1
2768832000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16642.1
2768834000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16641.1
2768836000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16640.1
2768838000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16639.1
2768840000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16638.1
2768842000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16637.1
2768844000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16636.1
2768846000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16635.1
2768848000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16634.1
2768850000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16633.1
2768852000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16632.1
2768854000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16631.1
2768856000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16630.1
2768858000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16629.1
2768860000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16628.1
2768862000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16627.1
2768864000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16626.1
2768866000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16625.1
2768868000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16624.1
2768870000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16623.1
2768872000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16622.1
2768874000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16621.1
2768876000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16620.1
2768878000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16619.1
2768880000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16618.1
2768882000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16617.1
2768884000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16616.1
2768886000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16615.1
2768888000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16614.1
2768890000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16613.1
2768892000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16612.1
2768894000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16611.1
2768896000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16610.1
2768898000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16609.1
2768900000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16608.1
2768902000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16607.1
2768904000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16606.1
2768906000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16605.1
2768908000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16604.1
2768910000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16603.1
2768912000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16602.1
2768914000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16601.1
2768916000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16600.1
2768918000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16599.1
2768920000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16598.1
2768922000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16597.1
2768924000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16596.1
2768926000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16595.1
2768928000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16594.1
2768930000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16593.1
2768932000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16592.1
2768934000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16591.1
2768936000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16590.1
2768938000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16589.1
2768940000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16588.1
2768942000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16587.1
2768944000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16586.1
2768946000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16585.1
2768948000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16584.1
2768950000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16583.1
2768952000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16582.1
2768954000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16581.1
2768956000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16580.1
2768958000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16579.1
2768960000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16578.1
2768962000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16577.1
2768964000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16576.1
2768966000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16575.1
2768968000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16574.1
2768970000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16573.1
2768972000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16572.1
2768974000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16571.1
2768976000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16570.1
2768978000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16569.1
2768980000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16568.1
2768982000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16567.1
2768984000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16566.1
2768986000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16565.1
2768988000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16564.1
2768990000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16563.1
2768992000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16562.1
2768994000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16561.1
2768996000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16560.1
2768998000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16559.1
2769000000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16558.1
2769000000: system.energy_mgmt: Energy 9.53194 is harvested. Energy remained: 16567.7
2769002000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16566.7
2769004000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16565.7
2769006000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16564.7
2769008000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16563.7
2769010000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16562.7
2769012000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16561.7
2769014000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16560.7
2769016000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16559.7
2769018000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16558.7
2769020000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16557.7
2769022000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16556.7
2769024000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16555.7
2769026000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16554.7
2769028000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16553.7
2769030000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16552.7
2769032000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16551.7
2769034000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16550.7
2769036000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16549.7
2769038000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16548.7
2769040000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16547.7
2769042000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16546.7
2769044000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16545.7
2769046000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16544.7
2769048000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16543.7
2769050000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16542.7
2769052000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16541.7
2769054000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16540.7
2769056000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16539.7
2769058000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16538.7
2769060000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16537.7
2769062000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16536.7
2769064000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16535.7
2769066000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16534.7
2769068000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16533.7
2769070000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16532.7
2769072000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16531.7
2769074000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16530.7
2769076000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16529.7
2769078000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16528.7
2769080000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16527.7
2769082000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 16526.7
